# timestamp,tx,ty,tz,qx,qy,qz,qw
10004.699108512,40.463169816,17.832598499,1.010869499,0.451549622,0.064794125,-0.104779149,0.883700170
10004.732488976,40.486230009,17.814991914,1.016761295,0.447767700,0.057718096,-0.107565551,0.885777828
10004.765811293,40.511761401,17.798571296,1.023114635,0.445171702,0.053704427,-0.109454815,0.887106326
10004.799230845,40.535909824,17.780882694,1.029051241,0.443783578,0.052698615,-0.110584303,0.887721862
10004.832648153,40.537740990,17.757802886,1.037189817,0.443459035,0.051886894,-0.112562258,0.887683261
10004.866008105,40.560198945,17.735729145,1.039743700,0.443904326,0.050209462,-0.113200296,0.887476001
10004.899390121,40.583343714,17.714336688,1.040732812,0.444749614,0.045431398,-0.114220027,0.887179551
10004.932830160,40.605535099,17.694323993,1.040487476,0.445727832,0.037760771,-0.115960757,0.886822376
10004.966119572,40.627564483,17.674717245,1.040037757,0.446934665,0.028679161,-0.117551329,0.886345641
10004.999470877,40.634530642,17.649369338,1.040842992,0.448228232,0.019285098,-0.119240997,0.885720680
10005.032958789,40.655767254,17.629651989,1.042577484,0.449542597,0.011717452,-0.118642520,0.885267252
10005.066346440,40.672524838,17.606955885,1.047074718,0.451325275,0.006584403,-0.116551519,0.884690842
10005.099826777,40.669977633,17.548748815,1.061514827,0.453563078,0.004583731,-0.113554046,0.883948529
10005.133317728,40.686118383,17.516538275,1.069247079,0.456178267,0.005436513,-0.108258188,0.883262134
10005.166796854,40.701633140,17.481614104,1.079633525,0.458740287,0.008511173,-0.101794874,0.882679281
10005.200275737,40.718953627,17.449270048,1.091443250,0.461192879,0.013626530,-0.094402531,0.882158494
10005.233777764,40.728519184,17.400421704,1.096597681,0.463634346,0.018466171,-0.087432550,0.881508788
10005.267144381,40.716651721,17.354177690,1.102458083,0.465608592,0.020277976,-0.082383849,0.880914493
10005.300469292,40.713874085,17.332108724,1.106704923,0.466654794,0.019987661,-0.077709808,0.880792247
10005.333873774,40.730280339,17.312177905,1.111048669,0.467347335,0.019640174,-0.072731021,0.880858065
10005.367232070,40.737822227,17.274553747,1.108586926,0.468194297,0.019700916,-0.068377530,0.880755635
10005.400577416,40.732950620,17.257824995,1.108542919,0.468286666,0.021541436,-0.063754762,0.881010156
10005.434052398,40.738408510,17.218952229,1.103594445,0.468673568,0.028058928,-0.057167645,0.881073007
10005.467406085,40.733375219,17.188033804,1.088780244,0.468635646,0.035702206,-0.049767227,0.881265684
10005.500777990,40.738475304,17.169076378,1.079555713,0.468074352,0.043147874,-0.042083756,0.881631227
10005.534118886,40.748466995,17.145791989,1.071191705,0.467058276,0.048841434,-0.035192196,0.882174920
10005.567459934,40.764048232,17.121845719,1.064026494,0.465272552,0.053423334,-0.029199727,0.883071218
10005.600803169,40.781778625,17.085474308,1.053803430,0.462939034,0.057439270,-0.024131219,0.884197865
10005.634154101,40.788947246,17.069919032,1.042293626,0.460135519,0.060044408,-0.020620956,0.885575942
10005.667426712,40.787034933,17.055491812,1.029374461,0.457261285,0.061933138,-0.018459172,0.886981208
10005.700686211,40.776639593,17.012353185,1.014003639,0.454313303,0.064038212,-0.017371711,0.888367466
10005.734112023,40.778640321,16.946394364,1.010064344,0.450650486,0.066515809,-0.016666547,0.890062926
10005.767313865,40.770579439,16.932752068,1.003532481,0.447223654,0.066835243,-0.017169286,0.891756283
10005.800591771,40.777099577,16.918579604,1.001622152,0.443390719,0.066123014,-0.017999581,0.893704891
10005.833843630,40.678151788,16.916655014,0.980746627,0.440816016,0.059510451,-0.025663995,0.895254771
10005.867175494,40.640139093,16.914264644,0.971416100,0.437553134,0.051975496,-0.031035543,0.897152494
10005.900485659,40.661092162,16.892300628,0.966301373,0.434381226,0.044848124,-0.034490088,0.898950516
10005.933964641,40.678616318,16.845041690,0.960634236,0.431879876,0.037799406,-0.038659285,0.900309079
10005.967248604,40.690506969,16.821970680,0.957675590,0.429447813,0.032354413,-0.043145853,0.901480007
10006.000662364,40.682526406,16.778039845,0.946573738,0.428192425,0.028247254,-0.048306130,0.901953357
10006.034091969,40.680699063,16.746084798,0.937467547,0.427466519,0.025551671,-0.052607046,0.902137454
10006.067410172,40.638864641,16.711994303,0.919178675,0.427895830,0.021821431,-0.059230248,0.901621185
10006.100809038,40.648956414,16.689088655,0.913974745,0.428010411,0.021259941,-0.062640224,0.901349713
10006.134187416,40.658491105,16.660305752,0.907647816,0.428575132,0.021225895,-0.066000828,0.900842222
10006.167608098,40.645714541,16.605947447,0.893766020,0.429516561,0.021396526,-0.069911444,0.900094496
10006.200992568,40.649283627,16.568137959,0.885272179,0.430191801,0.022951729,-0.072769312,0.899507009
10006.234430960,40.629964537,16.524910059,0.870382565,0.431202541,0.024440344,-0.076146796,0.898703902
10006.267708645,40.613035158,16.480380325,0.863109212,0.431847312,0.026538409,-0.078360943,0.898144295
10006.301114826,40.607121958,16.439385934,0.861436818,0.431905374,0.030097603,-0.079373696,0.897915196
10006.334520192,40.589313859,16.390253646,0.863180397,0.432295133,0.032731447,-0.080300411,0.897553015
10006.367888272,40.573743329,16.346705459,0.867816126,0.432780185,0.034903296,-0.080806753,0.897191919
10006.401263848,40.566247310,16.306615872,0.872239268,0.433210409,0.037064581,-0.080620583,0.896914310
10006.434632374,40.560768005,16.269328875,0.876623469,0.433614221,0.038172946,-0.080286699,0.896702615
10006.467963973,40.557771338,16.234256795,0.880688181,0.434127405,0.038468069,-0.079774871,0.896487353
10006.501337230,40.543942894,16.195914337,0.881565976,0.435147053,0.038712911,-0.079692679,0.895989637
10006.534709679,40.534011073,16.160257717,0.884166459,0.436392608,0.040721378,-0.078578727,0.895393011
10006.567988974,40.515941886,16.117461802,0.885325279,0.438224040,0.044139306,-0.077314977,0.894446089
10006.601338655,40.502193132,16.078519707,0.887022050,0.440343171,0.048595450,-0.075555806,0.893323958
10006.634705850,40.494077217,16.040374395,0.887074083,0.442514713,0.052304859,-0.074131101,0.892160025
10006.668074595,40.485337443,16.001314875,0.888008150,0.444529461,0.054195061,-0.073729829,0.891078204
10006.701409313,40.477069522,15.966267889,0.888840932,0.446181574,0.053716977,-0.074485216,0.890218199
10006.734759343,40.462820113,15.920804690,0.884399876,0.447623592,0.050759434,-0.076492905,0.889497294
10006.768126499,40.464366759,15.880795927,0.877934469,0.448715714,0.046835659,-0.078326526,0.889002579
10006.801433205,40.459020893,15.846488908,0.868785795,0.449528055,0.041381392,-0.080874880,0.888634549
10006.834838395,40.462207690,15.808945986,0.866308010,0.450057447,0.037754650,-0.082063192,0.888419109
10006.868156747,40.466272744,15.773884693,0.865901713,0.450461719,0.035791330,-0.082740919,0.888232605
10006.901504171,40.470982829,15.739722495,0.867026732,0.450488856,0.032870532,-0.084109786,0.888203165
10006.934851005,40.472515992,15.702848060,0.869839290,0.450595689,0.028008784,-0.086776553,0.888059042
10006.968164226,40.470842378,15.657064531,0.874696562,0.450282708,0.021959146,-0.090276128,0.888039132
10007.001547500,40.476116302,15.616218234,0.880766473,0.449536655,0.015701604,-0.094361509,0.888125082
10007.034922847,40.481444070,15.571905030,0.883071019,0.448704956,0.009462544,-0.098673217,0.888165479
10007.068269014,40.483909718,15.530863002,0.887410591,0.447970294,0.005545404,-0.102159534,0.888175261
10007.101584094,40.473582450,15.489975102,0.892292865,0.447610128,0.005829912,-0.104477665,0.888085358
10007.134827908,40.454668111,15.428248938,0.890652798,0.448107281,0.008008075,-0.106681530,0.887555512
10007.168162244,40.456155644,15.385116017,0.896671233,0.448700032,0.010086014,-0.108698754,0.886989929
10007.201554132,40.449110692,15.344276402,0.899460754,0.448684508,0.009658550,-0.111698541,0.886629776
10007.234922210,40.443473930,15.306019105,0.900758033,0.448499430,0.007996436,-0.114943795,0.886325133
10007.268285078,40.436483715,15.270462062,0.901279898,0.448177601,0.005939405,-0.118142597,0.886083454
10007.301708007,40.425947843,15.229253926,0.900786074,0.448021494,0.004166292,-0.121209793,0.885758189
10007.335024746,40.415724231,15.188663597,0.899459533,0.447802131,0.002354727,-0.123977711,0.885492650
10007.368349242,40.402191731,15.144814595,0.896754545,0.447636056,0.000275713,-0.126806870,0.885179023
10007.401696212,40.388085349,15.096078305,0.893939126,0.447319243,-0.001810583,-0.129393681,0.884962989
10007.435015442,40.372041197,15.050371813,0.891541278,0.447089346,-0.003075060,-0.131653124,0.884742401
10007.468328154,40.357524572,14.999453546,0.889539981,0.447101898,-0.002009434,-0.132794913,0.884568463
10007.501634449,40.341166224,14.945134093,0.888767540,0.447614034,0.001735235,-0.132646115,0.884332332
10007.534914501,40.324001154,14.880908889,0.888176291,0.448835101,0.007704198,-0.131427010,0.883863473
10007.568264675,40.309008849,14.821907670,0.889509381,0.449450588,0.011074557,-0.130703352,0.883622180
10007.601667658,40.296589612,14.772812485,0.895921966,0.448828481,0.009745271,-0.131645961,0.883814101
10007.635047446,40.282401232,14.732535500,0.899897592,0.447429315,0.005062456,-0.133823121,0.884235688
10007.668373446,40.273443060,14.692266724,0.903566903,0.445776391,0.000526730,-0.135531535,0.884824465
10007.701711236,40.263492808,14.650436212,0.907701147,0.444637007,-0.000891252,-0.135550017,0.885394449
10007.734993994,40.255491461,14.608548921,0.908723475,0.444312558,0.000601107,-0.134030317,0.885788837
10007.768309982,40.248729455,14.569769872,0.909273056,0.444045356,0.002760469,-0.131656753,0.886274563
10007.801628735,40.242493854,14.535591019,0.908375137,0.443758797,0.004931313,-0.128842317,0.886822118
10007.834961131,40.236246966,14.501591218,0.905430685,0.443514509,0.006846415,-0.125906304,0.887353148
10007.868315672,40.228825144,14.466066100,0.901499489,0.443143123,0.008223625,-0.123168237,0.887911105
10007.901733942,40.224600097,14.427813569,0.895254956,0.442773223,0.009047589,-0.120664932,0.888431195
10007.935081297,40.219241238,14.387475872,0.888716836,0.442149576,0.009330438,-0.118644327,0.889010809
10007.968388938,40.219340665,14.350437015,0.880432501,0.441391186,0.009012404,-0.117257399,0.889574786
10008.001760707,40.219084595,14.308725701,0.873512965,0.440239896,0.006947518,-0.116856373,0.890216352
10008.035114928,40.221280199,14.269386370,0.868451725,0.438981720,0.003856450,-0.117002848,0.890836972
10008.068500035,40.224076217,14.226695406,0.866138797,0.437807344,0.001536165,-0.117011332,0.891420618
10008.101836810,40.224458807,14.174416042,0.867046445,0.436775104,-0.000800801,-0.117109919,0.891914869
10008.135207720,40.225250722,14.126854960,0.872361597,0.436068715,-0.004352647,-0.117517128,0.892196646
10008.168580954,40.229857578,14.083752485,0.879375995,0.435210130,-0.009480374,-0.118290401,0.892473891
10008.201951169,40.231269877,14.041633116,0.887373450,0.433636249,-0.017106606,-0.119880959,0.892914063
10008.235297207,40.230557359,13.995420742,0.895339357,0.431865260,-0.026784031,-0.122016088,0.893245256
10008.268642301,40.231523204,13.954452341,0.902097905,0.430177150,-0.036891504,-0.124679638,0.893331755
10008.302029935,40.231583478,13.909329728,0.908661668,0.428697440,-0.046438168,-0.127351661,0.893220888
10008.335379459,40.233979687,13.849471195,0.915958476,0.428004918,-0.054656603,-0.130254503,0.892669150
10008.368741318,40.238575405,13.794354843,0.921677843,0.427985519,-0.061436796,-0.133095663,0.891818065
10008.402133360,40.243607416,13.755044403,0.924686879,0.428221171,-0.066675836,-0.136112868,0.890872745
10008.435471590,40.246804116,13.715227500,0.925657043,0.428760400,-0.070091388,-0.138782798,0.889938791
10008.468820181,40.250468128,13.673852247,0.924535136,0.429483335,-0.071975458,-0.141090455,0.889076533
10008.502188937,40.251248716,13.634044726,0.921315449,0.430024492,-0.072767558,-0.143323315,0.888393069
10008.535521565,40.252166651,13.594587893,0.917184594,0.430416145,-0.072936470,-0.145450426,0.887843673
10008.568858441,40.253502223,13.555575310,0.912177898,0.430493124,-0.072630231,-0.147468927,0.887498414
10008.602224229,40.255756144,13.517494894,0.906194375,0.430072659,-0.071439474,-0.149307802,0.887491459
10008.635603491,40.259463318,13.484720772,0.900269428,0.429329956,-0.069232089,-0.150881997,0.887759725
10008.668943597,40.263415864,13.445186039,0.896778771,0.428118037,-0.066268854,-0.151860241,0.888404104
10008.702294309,40.266929837,13.417505960,0.896264157,0.427395552,-0.062251105,-0.152459923,0.888939713
10008.735658592,40.271300688,13.382112355,0.901028299,0.426766620,-0.058996153,-0.153038133,0.889364400
10008.769066189,40.271205221,13.345338463,0.907355058,0.424979075,-0.060495323,-0.155239391,0.889738070
10008.802463360,40.270166182,13.308485381,0.912629001,0.421633715,-0.067278392,-0.159127619,0.890155621
10008.835797975,40.268054251,13.273363789,0.916513783,0.417535867,-0.076458095,-0.163536630,0.890546871
10008.869156237,40.267758311,13.230758777,0.919494811,0.413667159,-0.084220315,-0.167157569,0.890979667
10008.902497090,40.264408371,13.183534805,0.921823631,0.410893721,-0.088833772,-0.169876048,0.891300757
10008.935903305,40.262430700,13.136331735,0.923448542,0.409374112,-0.090141628,-0.171650481,0.891528707
10008.969251016,40.263138088,13.093803236,0.922637274,0.408538542,-0.088445061,-0.172643352,0.891890130
10009.002626304,40.267169975,13.051313358,0.918028356,0.408366273,-0.083955073,-0.172859646,0.892360956
10009.035972717,40.272766245,13.010636165,0.911401478,0.408524183,-0.078122319,-0.172915906,0.892807361
10009.069331706,40.277821616,12.971799934,0.903444165,0.408550962,-0.073032974,-0.173471204,0.893118154
10009.102698087,40.284027928,12.923674905,0.894703686,0.408144015,-0.070172704,-0.174953446,0.893244394
10009.136061093,40.286043858,12.871730083,0.886540304,0.406688994,-0.070133611,-0.177600326,0.893388752
10009.169450930,40.289186130,12.817699450,0.879662323,0.404036992,-0.072815721,-0.181112987,0.893672236
10009.202794039,40.292044529,12.773425254,0.872355631,0.400471642,-0.077504757,-0.185197698,0.894045463
10009.236134136,40.294631169,12.728975907,0.867552448,0.396431317,-0.081784315,-0.189102010,0.894647398
10009.269497093,40.297750029,12.685809424,0.866004745,0.392201415,-0.084773497,-0.192827353,0.895437947
10009.302875896,40.299034082,12.636273066,0.870542692,0.389110406,-0.087826068,-0.196617626,0.895668009
10009.336230015,40.296967431,12.591083880,0.878274845,0.386424915,-0.092079942,-0.200747919,0.895487210
10009.369605539,40.297517307,12.545793762,0.883588076,0.382902380,-0.097601880,-0.205587307,0.895317541
10009.403005147,40.294798830,12.501709879,0.887928450,0.378872668,-0.105675210,-0.211249108,0.894797221
10009.436357886,40.291094015,12.458746613,0.891197886,0.374821434,-0.115508203,-0.217390053,0.893816711
10009.469727373,40.288764080,12.417880195,0.895471500,0.371713192,-0.125829844,-0.224191269,0.892039477
10009.503107059,40.286279177,12.372462788,0.900189466,0.370159821,-0.134654940,-0.230811903,0.889705356
10009.536465015,40.289128030,12.317556687,0.902778469,0.369984272,-0.139264473,-0.236493226,0.887574222
10009.569844476,40.291289441,12.267737405,0.902852223,0.371044291,-0.140196953,-0.241063892,0.885753436
10009.603223386,40.293486102,12.218662998,0.900425936,0.372892018,-0.138760773,-0.244955147,0.884134586
10009.636585029,40.298573968,12.174583517,0.894759018,0.375118287,-0.135917493,-0.248017919,0.882779597
10009.669945017,40.300912306,12.132773646,0.887919414,0.377286891,-0.132134973,-0.250821718,0.881636783
10009.703296686,40.302527638,12.089402543,0.879473365,0.379246171,-0.127760964,-0.253207474,0.880758454
10009.736637946,40.303882373,12.042895881,0.871999867,0.380565083,-0.123466321,-0.255144529,0.880242895
10009.769977778,40.304877726,11.998501612,0.864776222,0.381745298,-0.118663110,-0.256532272,0.879989084
10009.803324519,40.309345358,11.952562841,0.860969577,0.383291355,-0.112770595,-0.256851475,0.879998778
10009.836664125,40.310404557,11.905573520,0.862607926,0.385089208,-0.106484598,-0.256195043,0.880188293
10009.870034234,40.310351745,11.860434099,0.867566795,0.386992166,-0.100936915,-0.255555986,0.880193127
10009.903435337,40.311486230,11.819836475,0.871876535,0.387857584,-0.098765690,-0.255679413,0.880022654
10009.936803798,40.309974402,11.780470268,0.878113526,0.387543757,-0.100190214,-0.256565323,0.879742003
10009.970181200,40.310878142,11.742009234,0.884265624,0.387524018,-0.100915329,-0.256900141,0.879570094
10010.003559196,40.313549748,11.701803864,0.888741262,0.389280352,-0.098497888,-0.255996360,0.879332040
10010.036941231,40.317401619,11.662320327,0.894188851,0.393019750,-0.092991442,-0.253665917,0.878943497
10010.070267984,40.324157849,11.621585145,0.897328036,0.398337010,-0.084642954,-0.250262478,0.878368880
10010.103669063,40.329117041,11.582523846,0.899469235,0.404625915,-0.074911981,-0.246417617,0.877464769
10010.137054110,40.331593117,11.539237141,0.898562468,0.411287679,-0.065590333,-0.242641022,0.876165331
10010.170420491,40.336358285,11.499318087,0.894837526,0.417811441,-0.058054840,-0.239194577,0.874556568
