# timestamp,tx,ty,tz,qx,qy,qz,qw
10002.694129656,38.328403335,18.543060921,-1.491101183,0.478365300,-0.273678697,-0.601467622,0.578362612
10002.727518730,38.303880857,18.534847498,-1.483213200,0.472719317,-0.276488344,-0.598735830,0.584470742
10002.761010101,38.280967894,18.527302905,-1.476073696,0.467105001,-0.279423946,-0.595443654,0.590916265
10002.794558301,38.249483620,18.523414859,-1.468135753,0.464554982,-0.281253834,-0.590581075,0.596907818
10002.827988872,38.224544686,18.514219766,-1.460366688,0.463698079,-0.279856197,-0.583687516,0.604957423
10002.861397528,38.200950646,18.511288688,-1.457804431,0.466075734,-0.274583723,-0.575371823,0.613452895
10002.894810155,38.175532248,18.503360874,-1.454599825,0.471863515,-0.266395657,-0.564981597,0.622233054
10002.928283491,38.155517442,18.494876812,-1.456689604,0.479305790,-0.256798128,-0.553729338,0.630638170
10002.961749856,38.136039230,18.483506330,-1.459361134,0.488270681,-0.245752837,-0.541786176,0.638486512
10002.995077034,38.114972658,18.467016041,-1.463777088,0.497673784,-0.233961709,-0.529603297,0.645835174
10003.028478584,38.091192640,18.450210177,-1.472675578,0.505894218,-0.223857826,-0.518740641,0.651818120
10003.061996317,38.051537690,18.414225393,-1.474408248,0.512568981,-0.216575206,-0.508542281,0.657079119
10003.095315826,38.021964067,18.395376999,-1.479377205,0.515614107,-0.213298342,-0.501515678,0.661156514
10003.128729461,37.994712190,18.382714587,-1.484473662,0.516121628,-0.212619384,-0.496806787,0.664525755
10003.162094872,37.969845031,18.361956242,-1.490640772,0.515256079,-0.213242838,-0.493149410,0.667714253
10003.195419020,37.945736346,18.339511717,-1.497446064,0.513957660,-0.213981803,-0.489956424,0.670821895
10003.228718871,37.919620959,18.316299343,-1.507339634,0.512986358,-0.214505541,-0.486717979,0.673749195
10003.262065905,37.890270175,18.288841705,-1.515130142,0.512169082,-0.214530203,-0.483832617,0.676435970
10003.295565845,37.857537610,18.255226592,-1.517902792,0.511467194,-0.213765930,-0.481453057,0.678902342
10003.328986435,37.822585745,18.222990363,-1.521302627,0.510850759,-0.214093117,-0.480305384,0.680075273
10003.362394957,37.790660633,18.190184171,-1.520594587,0.509241232,-0.215064610,-0.480462293,0.680864573
10003.395781613,37.753399699,18.163161692,-1.520492857,0.506905575,-0.217844452,-0.482390001,0.680360507
10003.429164617,37.720525954,18.140716481,-1.519833570,0.502198027,-0.222174646,-0.486140314,0.679781703
10003.462532459,37.689911157,18.119862937,-1.517949873,0.495923705,-0.228413773,-0.490974269,0.678845413
10003.495861780,37.664985851,18.089986681,-1.511702687,0.488770999,-0.235247503,-0.496591313,0.677612420
10003.529213491,37.646415952,18.071485202,-1.512346035,0.481387037,-0.242667998,-0.502131316,0.676197386
10003.562578161,37.634346365,18.044031334,-1.509559287,0.476393989,-0.246559641,-0.505574431,0.675760021
10003.595932620,37.616080451,18.018112906,-1.508675720,0.475927407,-0.245976743,-0.507201296,0.675081766
10003.629316296,37.593159047,17.989638219,-1.507576126,0.476761890,-0.244268175,-0.508491759,0.674141892
10003.662738258,37.567963066,17.959519785,-1.509105809,0.477690361,-0.243120467,-0.509729456,0.672963773
10003.696044331,37.539889683,17.931415247,-1.510625303,0.477882610,-0.243103896,-0.511569073,0.671435619
10003.729417385,37.512978011,17.905090129,-1.513820950,0.477404962,-0.244052990,-0.513864635,0.669675875
10003.762824585,37.481437694,17.879202592,-1.517520676,0.476294040,-0.246050476,-0.516376166,0.667801472
10003.796169212,37.453549299,17.856405579,-1.521076721,0.474443152,-0.248650858,-0.519167516,0.665989141
10003.829528014,37.425911332,17.833648649,-1.524850143,0.472429464,-0.251198604,-0.521388099,0.664728601
10003.862862357,37.398880784,17.813321041,-1.527669749,0.470383319,-0.253527533,-0.523075543,0.663969352
10003.896207704,37.375413312,17.796515514,-1.527993082,0.468532104,-0.254801164,-0.523678899,0.664315019
10003.929601449,37.345590690,17.773525838,-1.525638602,0.468456796,-0.253501454,-0.522410774,0.665862017
10003.962936973,37.313615500,17.748047182,-1.519031198,0.469992536,-0.249716999,-0.519544660,0.668447292
10003.996323416,37.283161991,17.721672811,-1.510066170,0.472026561,-0.244367957,-0.516070563,0.671674327
10004.029703747,37.254974652,17.697596536,-1.501585454,0.472736872,-0.240256568,-0.513425411,0.674678426
10004.063049013,37.228863922,17.674707002,-1.495084725,0.471226333,-0.239417475,-0.512079923,0.677051822
10004.096420778,37.202636511,17.653397769,-1.490225263,0.467609822,-0.241087199,-0.511760946,0.679204499
10004.129795735,37.177540790,17.633872772,-1.487392974,0.463247278,-0.243248563,-0.512059347,0.681195509
10004.163102449,37.156390312,17.614946130,-1.487417098,0.460279338,-0.242849258,-0.511465643,0.683790951
10004.196462107,37.133538526,17.594595832,-1.489137769,0.459818031,-0.238284467,-0.509126461,0.687443189
10004.229858046,37.111366271,17.572291989,-1.492486828,0.461547683,-0.230087484,-0.505362374,0.691839835
10004.263160754,37.088292296,17.550578364,-1.496364582,0.463899941,-0.220557584,-0.501087712,0.696464143
10004.296502120,37.060752617,17.524262622,-1.501958234,0.465451505,-0.212636741,-0.497605701,0.700377812
10004.329889739,37.035482105,17.499966061,-1.507821881,0.465373760,-0.206836080,-0.495079743,0.703947546
10004.363229049,37.011273287,17.473474766,-1.515431008,0.464308663,-0.202321918,-0.493481189,0.707078230
10004.396597001,36.987603210,17.445928307,-1.524160521,0.463217444,-0.197602611,-0.491950851,0.710188122
10004.429982480,36.966089497,17.419536738,-1.533186309,0.462314145,-0.192140022,-0.490328199,0.713390567
10004.463333129,36.943434544,17.391213309,-1.541577015,0.461385789,-0.186728764,-0.488863196,0.716427454
10004.496697907,36.922612617,17.362887807,-1.547619046,0.460452994,-0.181129883,-0.487619434,0.719306815
10004.530075126,36.902882806,17.333277571,-1.550211650,0.459339066,-0.175171945,-0.487010948,0.721902174
10004.563396285,36.884023530,17.304074759,-1.547750055,0.457940163,-0.170484540,-0.487205835,0.723779181
10004.596757585,36.864270253,17.273297051,-1.542530574,0.455287255,-0.167489719,-0.488316882,0.725401497
10004.630163518,36.841179703,17.243743935,-1.537120679,0.450948223,-0.166404114,-0.490515246,0.726876994
10004.663520156,36.814936469,17.213327314,-1.532757003,0.445133768,-0.167793931,-0.493343606,0.728226072
10004.696878668,36.787156929,17.185809581,-1.529581533,0.438003216,-0.172199144,-0.497345619,0.728798993
10004.730282735,36.761610252,17.160517905,-1.525969412,0.431036447,-0.177172496,-0.501456368,0.728943756
10004.763610652,36.737643877,17.135745995,-1.523028015,0.426414400,-0.180229222,-0.504628109,0.728723993
10004.796997094,36.713975422,17.110923901,-1.521134986,0.424360875,-0.180980607,-0.506625811,0.728350297
10004.830378731,36.686619507,17.084570244,-1.521146318,0.423758282,-0.181348280,-0.507690006,0.727868517
10004.863692382,36.659795079,17.060537405,-1.521714453,0.423045544,-0.183197501,-0.508759098,0.727073121
10004.897028548,36.630485941,17.035947887,-1.524138646,0.421311735,-0.187904606,-0.510202618,0.725866082
10004.930450033,36.597912810,17.010303762,-1.527766863,0.418441229,-0.195066388,-0.512228977,0.724208200
10004.963693056,36.565097054,16.990122114,-1.531154058,0.414909264,-0.203887664,-0.514322548,0.722324331
10004.997051773,36.532001835,16.969430062,-1.535168649,0.411376327,-0.212751817,-0.515600121,0.720876340
10005.030485803,36.499098042,16.949186168,-1.538748742,0.408547169,-0.220577571,-0.515556171,0.720164273
10005.063749496,36.466119537,16.933128057,-1.539871893,0.407200441,-0.226501102,-0.514227296,0.720038430
10005.097113934,36.432596360,16.914978225,-1.538590315,0.407643195,-0.229881929,-0.511114974,0.720931902
10005.130496853,36.399069667,16.894237002,-1.534369943,0.409786125,-0.230872551,-0.506310256,0.722788435
10005.163846159,36.362368931,16.867772309,-1.527532465,0.413104531,-0.229636314,-0.500201360,0.725541460
10005.197226407,36.330056619,16.843528949,-1.519888193,0.417273385,-0.226631945,-0.493497056,0.728684801
10005.230599124,36.297701359,16.820936769,-1.513749278,0.421222652,-0.223321714,-0.486988979,0.731806411
10005.263939003,36.266229266,16.798364232,-1.507945177,0.423619198,-0.221574190,-0.481186055,0.734786795
10005.297283799,36.235030120,16.778549016,-1.503548080,0.424632141,-0.221653046,-0.476465290,0.737250499
10005.330675479,36.210248192,16.760127965,-1.500493618,0.424559749,-0.222673141,-0.472531368,0.739513217
10005.363979978,36.183562971,16.740544894,-1.498830347,0.424613721,-0.223151670,-0.468659472,0.741798369
10005.397343672,36.157573964,16.723426874,-1.498132947,0.425537750,-0.221030483,-0.464247145,0.744672907
10005.430714442,36.133545859,16.702302868,-1.498996229,0.427979286,-0.215555980,-0.458290351,0.748558150
10005.464033076,36.109540264,16.680416105,-1.501866854,0.431314784,-0.207592815,-0.451588664,0.752954487
10005.497379048,36.082700642,16.656996247,-1.506169909,0.434140724,-0.199992035,-0.445163532,0.757201722
10005.530745251,36.056567235,16.633441840,-1.511519017,0.435642903,-0.194152627,-0.439503955,0.761154579
10005.564125726,36.031845789,16.608162919,-1.517996466,0.435954952,-0.189299390,-0.434892188,0.764838418
10005.597503598,36.008095291,16.581468277,-1.526239548,0.435330800,-0.184783661,-0.431337852,0.768303163
10005.630913479,35.984657043,16.552938870,-1.534826169,0.433906730,-0.180735107,-0.428836652,0.771465421
10005.664257966,35.962288353,16.522997601,-1.542094431,0.432132578,-0.177021602,-0.427098521,0.774281371
10005.697616744,35.940209223,16.491884402,-1.546747000,0.430305629,-0.172563121,-0.426002605,0.776904637
10005.731009043,35.918436121,16.459051473,-1.548542844,0.428106820,-0.167955262,-0.425796008,0.779238949
10005.764348938,35.896077068,16.425900773,-1.546469065,0.425259689,-0.165039634,-0.426418805,0.781078177
10005.797728331,35.874646704,16.393757073,-1.542444460,0.421554888,-0.163489648,-0.428034561,0.782527332
10005.831130166,35.852107841,16.362394809,-1.538585289,0.416660711,-0.163448052,-0.430860806,0.783605482
10005.864477806,35.829686863,16.333361848,-1.535836114,0.410690732,-0.166168621,-0.434673133,0.784079320
10005.897877898,35.797314510,16.305194637,-1.533825358,0.403964743,-0.171381335,-0.439524024,0.783747125
10005.931357686,35.770918378,16.277787163,-1.531764156,0.397668287,-0.176534129,-0.444627371,0.782944529
10005.964629105,35.740336632,16.250368964,-1.531720194,0.392662207,-0.180410217,-0.449432430,0.781843357
10005.997989015,35.714395075,16.220694902,-1.532682855,0.389175863,-0.182692374,-0.453578778,0.780661218
10006.031398972,35.685498531,16.188074002,-1.533802619,0.387045724,-0.184051463,-0.457029934,0.779387135
10006.064739677,35.658002848,16.155882925,-1.536354792,0.385913770,-0.184929390,-0.460192259,0.777878376
10006.098128523,35.629402304,16.122252392,-1.539782694,0.385611173,-0.185365725,-0.463165201,0.776158211
10006.131484147,35.599944373,16.088818289,-1.544583920,0.385868978,-0.185579140,-0.465972105,0.774296786
10006.164835098,35.568853897,16.054475553,-1.549721011,0.386585984,-0.185197985,-0.468643148,0.772416069
10006.198196269,35.537599803,16.019766527,-1.555864928,0.387735926,-0.183996952,-0.470851608,0.770781899
10006.231587879,35.504605326,15.983091102,-1.561870614,0.389069976,-0.182084050,-0.472388433,0.769622713
10006.264912144,35.471079046,15.947178703,-1.565134629,0.390815417,-0.179293257,-0.473265639,0.768854260
10006.298319636,35.437433799,15.912818403,-1.566070449,0.392607749,-0.175556438,-0.473757343,0.768500535
10006.331653136,35.404315569,15.877784154,-1.563277302,0.394464836,-0.172491325,-0.473481834,0.768413423
10006.365004401,35.371445665,15.845468915,-1.557551656,0.396243341,-0.169885363,-0.472905430,0.768433882
10006.398377901,35.340017547,15.814740697,-1.550272127,0.397693491,-0.167554181,-0.472222095,0.768616795
10006.431746699,35.311284309,15.785889913,-1.543521817,0.398563301,-0.166190992,-0.471424363,0.768951832
10006.465095694,35.282577286,15.758635784,-1.538564488,0.399089689,-0.165909179,-0.470468990,0.769324700
10006.498479434,35.254974220,15.731353241,-1.534801117,0.400010954,-0.165346382,-0.469076951,0.769817267
10006.531868681,35.227988818,15.704145351,-1.531729654,0.402091100,-0.163561732,-0.467083392,0.770326822
10006.565198397,35.199842910,15.673822107,-1.529005297,0.405452959,-0.160415536,-0.464362282,0.770871212
10006.598564074,35.172873219,15.646010636,-1.527097782,0.409524199,-0.156617575,-0.461541626,0.771194005
10006.631942614,35.144471354,15.615556030,-1.526579536,0.413395849,-0.153739340,-0.459145487,0.771137802
10006.665306007,35.116706819,15.585573519,-1.527749928,0.416475425,-0.152369835,-0.457654526,0.770638689
10006.698663708,35.088842778,15.554396082,-1.530964045,0.418396368,-0.152896749,-0.457236861,0.769741201
10006.732042815,35.060532563,15.522599524,-1.536038601,0.418978693,-0.155259582,-0.457803408,0.768613919
10006.765412078,35.031022597,15.489755887,-1.541999097,0.418280481,-0.159216872,-0.459096101,0.767412664
10006.798790620,35.001712482,15.457506997,-1.547720835,0.416762181,-0.163864062,-0.460648448,0.766329473
10006.832198071,34.968745200,15.421402371,-1.551356776,0.415472140,-0.167585657,-0.461805698,0.765528213
10006.865520289,34.941084256,15.388912099,-1.553464672,0.414999968,-0.169651301,-0.462399694,0.764970578
10006.898868335,34.908933576,15.354806284,-1.552744385,0.413800580,-0.172164508,-0.463736177,0.764249449
10006.932252047,34.875739105,15.320206417,-1.548027861,0.411976464,-0.176365709,-0.465947323,0.762930942
10006.965599396,34.844363623,15.286354649,-1.540574415,0.409314894,-0.181534484,-0.468962601,0.761301929
10006.998995387,34.814365436,15.253991366,-1.533189399,0.405808472,-0.186976542,-0.472716626,0.759538181
10007.032357615,34.785300617,15.221431287,-1.527823106,0.402284733,-0.192234407,-0.476554630,0.757699552
10007.065711451,34.757890354,15.190654186,-1.523994617,0.399863822,-0.195708584,-0.479679347,0.756118244
10007.099110757,34.732976763,15.158153759,-1.520420438,0.399995857,-0.195131685,-0.481230691,0.755211203
10007.132453125,34.709259170,15.127022631,-1.516656007,0.401763640,-0.192354575,-0.482070226,0.754449463
10007.165818020,34.683443353,15.093145430,-1.513083223,0.403200325,-0.190558020,-0.483449485,0.753255424
10007.199221285,34.659237830,15.063143628,-1.510903726,0.403350863,-0.190537081,-0.485603522,0.751793137
10007.232581938,34.633116087,15.032179229,-1.510484994,0.402633501,-0.191725598,-0.488124498,0.750241317
10007.265942411,34.605813307,15.001385659,-1.512025611,0.401736587,-0.193257630,-0.490527041,0.748760593
10007.299360319,34.578295098,14.971833927,-1.514578160,0.400943881,-0.194627647,-0.492631423,0.747447901
10007.332683500,34.550099946,14.942099139,-1.517941942,0.400131907,-0.196035745,-0.494535554,0.746256678
10007.366033520,34.519975278,14.912369009,-1.521753702,0.399220830,-0.197676629,-0.496423106,0.745057568
10007.399411755,34.489439777,14.883330697,-1.525506565,0.398203842,-0.199345058,-0.498206281,0.743966229
10007.432771380,34.458651924,14.853759236,-1.529116393,0.397650052,-0.200180891,-0.499524796,0.743153433
10007.466127843,34.429045345,14.823957408,-1.531640218,0.398196398,-0.199137741,-0.500017233,0.742809905
10007.499504136,34.399234107,14.791825007,-1.532080349,0.400313865,-0.195860616,-0.499347024,0.742993929
10007.532848846,34.368147092,14.759630724,-1.528886536,0.403916326,-0.190910226,-0.497579714,0.743518201
10007.566217179,34.337800346,14.728115300,-1.523633140,0.405948662,-0.187990986,-0.496490020,0.743883548
10007.599605665,34.308434789,14.698582257,-1.517210229,0.405013249,-0.188833798,-0.496980489,0.743852444
10007.632974025,34.277961754,14.670315365,-1.512224536,0.401869305,-0.192197207,-0.498665973,0.743568116
10007.666334180,34.249977334,14.643563012,-1.508377644,0.398329306,-0.195736371,-0.500175777,0.743535628
10007.699709233,34.225456582,14.618012310,-1.505408285,0.396554687,-0.196683971,-0.500107808,0.744279502
10007.733058143,34.200447850,14.591454853,-1.503563343,0.396631050,-0.195246290,-0.498542310,0.745666321
10007.766420672,34.175363981,14.565290100,-1.503305503,0.397232024,-0.193144949,-0.496320001,0.747374206
10007.799785024,34.149418699,14.539197540,-1.505027743,0.397888132,-0.191044961,-0.493706973,0.749293188
10007.833137939,34.122519372,14.512017699,-1.508700420,0.398512815,-0.189175724,-0.490925866,0.751260192
10007.866482700,34.095472583,14.484860099,-1.514237993,0.398865651,-0.187653632,-0.488284454,0.753173685
10007.899874662,34.069019512,14.457199514,-1.520759214,0.398883344,-0.186661764,-0.485956518,0.754914384
10007.933236164,34.042191881,14.427617140,-1.528475229,0.398571154,-0.186053302,-0.484174201,0.756373286
10007.966585387,34.015947184,14.396062849,-1.536812455,0.397823452,-0.186064859,-0.483056246,0.757478074
10007.999965892,33.989293803,14.363245382,-1.544905287,0.396112521,-0.187330821,-0.482804439,0.758222862
10008.033325422,33.959922973,14.328635963,-1.551189443,0.393759251,-0.189587754,-0.483188768,0.758642703
10008.066703280,33.933662955,14.294978887,-1.555693313,0.391856231,-0.191245305,-0.483407995,0.759072222
10008.100036502,33.901143014,14.256437516,-1.556177004,0.390097714,-0.192710398,-0.483715420,0.759411527
10008.133403522,33.875059662,14.222343369,-1.553269735,0.388211692,-0.195415801,-0.484052265,0.759472022
10008.166778812,33.847424603,14.188344108,-1.547397039,0.385491655,-0.199677041,-0.484718118,0.759324443
10008.200153597,33.819002566,14.156113918,-1.541337077,0.381061843,-0.205857295,-0.486159015,0.758988839
10008.233535017,33.788427598,14.125302425,-1.535143419,0.375453710,-0.213975100,-0.488133295,0.758271096
10008.266887994,33.759329998,14.096453503,-1.530137352,0.369693827,-0.222516242,-0.490461143,0.757139924
10008.300281621,33.728620144,14.066614980,-1.525849898,0.364328481,-0.230653434,-0.492774784,0.755802067
10008.333632745,33.700625377,14.039795669,-1.521115124,0.359989209,-0.238184443,-0.495244702,0.753928793
10008.366992940,33.670203959,14.008805190,-1.517188305,0.356855853,-0.244667288,-0.497675501,0.751738594
10008.400391404,33.640072878,13.977076191,-1.515166810,0.354827111,-0.249702712,-0.499924391,0.749547784
10008.433749161,33.609544076,13.943173048,-1.514262163,0.353868297,-0.253158244,-0.501917393,0.747507232
10008.467127470,33.579042575,13.908492790,-1.516008963,0.353705084,-0.255213862,-0.503661460,0.745710220
10008.500520349,33.549861194,13.875535830,-1.519923115,0.353980842,-0.256204021,-0.505211477,0.744189779
10008.533891265,33.516495624,13.838268033,-1.525992774,0.354422008,-0.256413455,-0.506804449,0.742823284
10008.567278894,33.482542843,13.799634406,-1.533507024,0.354854529,-0.255980871,-0.508415985,0.741663834
10008.600657911,33.451827568,13.766066923,-1.541354492,0.355105522,-0.254715294,-0.509917795,0.740948062
10008.634029531,33.418453817,13.729945553,-1.548916065,0.355460906,-0.252430600,-0.511205456,0.740672207
10008.667391995,33.386058459,13.695054501,-1.553636219,0.355796845,-0.249112156,-0.512270802,0.740898349
10008.700756526,33.352192377,13.658798333,-1.554193745,0.356825767,-0.245141462,-0.512774455,0.741379386
10008.734113874,33.319131753,13.625173071,-1.550079482,0.357871305,-0.241689318,-0.513369613,0.741596955
10008.767503659,33.285379933,13.593534952,-1.543583890,0.355822100,-0.241972581,-0.515418135,0.741069531
10008.800901866,33.255218197,13.565770490,-1.537548593,0.350055402,-0.246396223,-0.519071531,0.739807315
10008.834258265,33.228805194,13.541940665,-1.532430306,0.342393439,-0.252916775,-0.523232609,0.738259761
10008.867607780,33.201106134,13.517279213,-1.528838608,0.335333588,-0.258423082,-0.526895038,0.736987459
10008.900961599,33.173966560,13.490794070,-1.525316928,0.330703995,-0.261503255,-0.529483859,0.736137051
10008.934365272,33.143832065,13.460267683,-1.522866130,0.328539214,-0.262206933,-0.531153138,0.735653351
10008.967767828,33.111653269,13.425774730,-1.522936024,0.328402333,-0.260473328,-0.532137030,0.735619286
10009.001168532,33.082636922,13.393918685,-1.526273161,0.329999082,-0.256505548,-0.532578562,0.735979337
10009.034558781,33.052952063,13.361034910,-1.532530737,0.332611581,-0.251347754,-0.532840897,0.736392844
10009.067928361,33.022074293,13.326650995,-1.540319393,0.334937267,-0.246588639,-0.533460777,0.736498927
10009.101287072,32.991440298,13.293441857,-1.549333201,0.335882732,-0.243702125,-0.534882058,0.735998131
10009.134645127,32.958729457,13.257091589,-1.557801915,0.334804629,-0.242796044,-0.537388695,0.734962130
10009.168012096,32.926608449,13.223051628,-1.566924672,0.331536141,-0.243807435,-0.540817706,0.733592483
10009.201394103,32.893304502,13.187897406,-1.574048505,0.326420152,-0.246404752,-0.544780056,0.732085564
10009.234751468,32.860706092,13.152115193,-1.579626057,0.321087268,-0.248478298,-0.548697422,0.730816421
10009.268106255,32.827496646,13.114052598,-1.581962602,0.316097760,-0.249308688,-0.552452787,0.729878964
10009.301495347,32.793155944,13.074297848,-1.577993812,0.312167684,-0.250509134,-0.555950446,0.728502307
10009.334841973,32.757614179,13.035670653,-1.570767814,0.308212821,-0.252942293,-0.559552290,0.726585362
10009.368211142,32.723291423,12.998874421,-1.565533788,0.302870583,-0.256252688,-0.563901714,0.724305755
10009.401614197,32.688055611,12.963116741,-1.559861466,0.295893364,-0.261732839,-0.568742479,0.721439555
10009.434968040,32.652007741,12.930008721,-1.554919434,0.288026786,-0.268818422,-0.573850001,0.717964765
10009.468344214,32.617907808,12.898393780,-1.547803581,0.280731657,-0.276863395,-0.579180020,0.713503260
10009.501729368,32.586372512,12.868466017,-1.541548729,0.275505394,-0.284284460,-0.584151797,0.708551905
10009.535098414,32.554173537,12.835583588,-1.537053763,0.273172382,-0.288701883,-0.588450477,0.704098081
10009.568481202,32.520691767,12.800377742,-1.535437873,0.273656595,-0.290159605,-0.591864315,0.700439936
10009.601870142,32.486254507,12.765579544,-1.536570636,0.275935935,-0.289757603,-0.594628319,0.697364362
10009.635253682,32.450644809,12.730793157,-1.540525270,0.279175167,-0.288254298,-0.596907766,0.694745856
10009.668637888,32.414321617,12.696740599,-1.547035310,0.282883013,-0.285743089,-0.598965582,0.692508715
10009.702012572,32.378107408,12.663309778,-1.554564117,0.286629311,-0.282563819,-0.600748446,0.690726163
10009.735387207,32.337956897,12.629805707,-1.563643464,0.289924779,-0.279046521,-0.602380721,0.689357765
10009.768730043,32.297878358,12.595854357,-1.570235447,0.293049181,-0.275214721,-0.603537544,0.688564788
10009.802109722,32.255620707,12.559724960,-1.573609190,0.296937056,-0.270463629,-0.603924863,0.688442133
10009.835483368,32.214695818,12.526790304,-1.572994757,0.301480096,-0.265307025,-0.603446421,0.688893570
10009.868847999,32.173544368,12.492307145,-1.567862678,0.305602075,-0.260947592,-0.602805660,0.689303316
10009.902241600,32.128094673,12.451990249,-1.560497759,0.307334063,-0.259305812,-0.602752506,0.689199308
