# timestamp tx ty tz qx qy qz qw
10003.294569956 -1.214676152183118 -0.3208413810144921 0.1894275520397482 -0.5843357300373332 -0.24555765436383525 -0.5274409272206657 0.5657378025885071
10003.327961970 -1.259117335123049 -0.3191192938349322 0.19068866422000386 -0.5850270592435691 -0.24649214721860296 -0.525817076368048 0.5661283984328488
10003.361324602 -1.2958850460506601 -0.32257707729920393 0.19280252188326294 -0.5868590660723966 -0.24571802880771765 -0.5244206913459184 0.565863963665962
10003.394683657 -1.3333346119661422 -0.325066863505291 0.19668248386175446 -0.589699085735914 -0.24330306093660775 -0.5241273041604643 0.5642244038098573
10003.428054116 -1.3683040604433416 -0.3277574912374919 0.19934673936401232 -0.5937567673888896 -0.23953295655537912 -0.524022793427507 0.5616733711617163
10003.461430525 -1.4055079771506016 -0.3283057571595868 0.2012962811496926 -0.5993017471557242 -0.23469430092450982 -0.5246609735737574 0.5572134813321453
10003.494817286 -1.4392835587150723 -0.32823212518121 0.20176079454159151 -0.6061380367256509 -0.22841211978667503 -0.5261055322759125 0.5510331685820827
10003.528211642 -1.4733491428797605 -0.32980363145667607 0.20243368611138027 -0.6126417733493447 -0.22200957673700386 -0.527803143180156 0.544798721945614
10003.561661082 -1.5089154240964662 -0.3323231745986811 0.20286954535944204 -0.6168086197206063 -0.21765421668677604 -0.5287106750964626 0.5409609880905178
10003.595015136 -1.547341110124118 -0.3337461161387841 0.20272235803323319 -0.6161269186424071 -0.21664588150753708 -0.5296163669673403 0.5412565805515445
10003.628414254 -1.5847169818359548 -0.3375563425261883 0.20309566101777968 -0.614281185391243 -0.21615034527140015 -0.5305441380518955 0.542642212781272
10003.661845588 -1.6237689820512566 -0.3418588913836772 0.20224818716903317 -0.6125180225156784 -0.21594229908713672 -0.5317164177092627 0.5435699096683639
10003.695202488 -1.6639090144741442 -0.3442187665213841 0.1995250670869233 -0.6113723948672579 -0.21515941497992344 -0.5330136807180882 0.5438994733469841
10003.728591118 -1.7035481281109541 -0.3456013437317021 0.1955267825139253 -0.6110232498657286 -0.21375409241876087 -0.5346181023410187 0.5432708907598892
10003.761960608 -1.7453971241238364 -0.3459778716346672 0.19149278176540033 -0.6114911877258793 -0.21202978523328264 -0.5360439084253988 0.5420136767163208
10003.795301194 -1.786291398215739 -0.3441250362137324 0.18632325674130726 -0.6127126533966627 -0.2098798646446287 -0.5376245375231645 0.5399013830667383
10003.828624994 -1.8265531210235082 -0.3414614199983188 0.18133344231053736 -0.6142985276512827 -0.20787772031533155 -0.5385625523859626 0.5379354510436027
10003.861976538 -1.8662892249166254 -0.3382662848520095 0.1774966674303673 -0.615824215716652 -0.2065842396327671 -0.5388736640561135 0.5363754855127711
10003.895345007 -1.9059629078062998 -0.33508496931850007 0.17565358422048935 -0.616715185376867 -0.20624014323459236 -0.5383352801264716 0.5360247285483245
10003.928745719 -1.946391870150687 -0.33393559657854954 0.1763039950253639 -0.6161971736783379 -0.20743219847416278 -0.536729359651242 0.5377680919089304
10003.962081910 -1.9858534037127742 -0.3320438477743346 0.1812138558403202 -0.6139785372053786 -0.21012673562377646 -0.5343342630017583 0.5416308763444039
10003.995417929 -2.027217017910832 -0.33131650911672583 0.18861161090445439 -0.6106629439990041 -0.21357546725267906 -0.5311799203693538 0.5471052739744664
10004.028814603 -2.067098991614382 -0.3302992874403222 0.19662998871900128 -0.6087510141771345 -0.21575361260860476 -0.5280932084935723 0.5513530126222316
10004.062183178 -2.10748835839294 -0.32638558450309324 0.20414048467057763 -0.6095511163501731 -0.21624058518837586 -0.5252461752447617 0.5529953899124256
10004.095558186 -2.143095777517846 -0.3224901748148527 0.20889107164261506 -0.6127207975286441 -0.2152659962840992 -0.5226406719576434 0.5523409301648211
10004.128946471 -2.1778172024809197 -0.31968937228090977 0.21111146521651247 -0.6164606704986951 -0.21363456234484668 -0.5199852009318083 0.5513183348229332
10004.162331585 -2.208604978617309 -0.31683214768456713 0.21125173950469303 -0.6185282853255027 -0.21278159335283958 -0.516815674682804 0.5523117889242258
10004.195703284 -2.240072426866627 -0.31778338829646163 0.20856765362076557 -0.6173947172730835 -0.21388931399830363 -0.5127586343573293 0.5569144524364863
10004.229032970 -2.2715856123524816 -0.31972424788075776 0.20409800455209215 -0.6133925994886942 -0.21658413684939407 -0.5078286397453737 0.5647573843802921
10004.262423817 -2.305713400803949 -0.32186481582672793 0.1989145039773434 -0.6083431101010923 -0.2197278972594731 -0.5026987147853855 0.5735262101347962
10004.295793285 -2.33788209131802 -0.32406698880597196 0.19249231092455443 -0.6042836958996649 -0.22204323197215192 -0.4978711963847691 0.5810871619779612
10004.329223182 -2.3686653721446014 -0.3261350519902645 0.18538497127283451 -0.6020593933876098 -0.22312808722301705 -0.49352701920525055 0.5866595476426864
10004.362585554 -2.4006837899626956 -0.32943123996038526 0.17700086446202953 -0.6008728011012612 -0.2233010696334781 -0.48957064432058106 0.5911083601310338
10004.395948602 -2.4327754258780523 -0.33406730981486216 0.1674284458579329 -0.5996525645225985 -0.2232974481156732 -0.4856901945170508 0.5955334469838689
10004.429326105 -2.4666699078803855 -0.3410424063982938 0.15674904630438724 -0.5978778814168819 -0.22329477021285024 -0.48162496840963626 0.6005987631626194
10004.462670402 -2.5012806559753082 -0.3478278375396089 0.1468135646005822 -0.5960798761540741 -0.22316719657943404 -0.47763720741757126 0.6055971282175667
10004.496038005 -2.535662803114401 -0.3555710532355159 0.13904957535828993 -0.594162638877289 -0.2227999363551771 -0.4737908211999957 0.6106170687666199
10004.529426908 -2.5701400414783344 -0.3652543114552749 0.1348218005441763 -0.5920142682798286 -0.22175605857647648 -0.47007467988531487 0.6159327495501796
10004.562742675 -2.6116563430171795 -0.37472332885409587 0.13590761210567545 -0.5904246371955227 -0.22018531519204687 -0.46722465189191265 0.620176022940903
10004.596105357 -2.6483951485983157 -0.38352142932966626 0.13961621743914066 -0.5904834307874725 -0.217450678338125 -0.46496557522981474 0.6227772750405663
10004.629472404 -2.6871127424967023 -0.3913111899161692 0.1435180049208464 -0.5921981738122638 -0.2137175935801331 -0.46263652649305176 0.6241743005620951
10004.662836931 -2.723851222873418 -0.3964310381581458 0.14693441300359397 -0.5962759666557114 -0.20877442714498734 -0.4607272698975822 0.6233767664356763
10004.696206891 -2.760995327762334 -0.39856898511405053 0.15012850987352255 -0.6024481994778924 -0.2030279434970641 -0.45960905134607793 0.6201575130770866
10004.729621941 -2.7967041736527603 -0.39925859279915726 0.15286182722748207 -0.6088329329782687 -0.1972529582718362 -0.45913163925412126 0.6161265032523043
10004.762937006 -2.8291082053693084 -0.39970151374422086 0.15491177076382087 -0.6128858195756935 -0.19298924286126812 -0.4590669278170209 0.6135011655143835
10004.796310896 -2.8650149661038036 -0.40113897766026896 0.15621950830110495 -0.6142585892829907 -0.19061730831334486 -0.4592440709948848 0.6127367383464866
10004.829705206 -2.8996393506695726 -0.40200964696064795 0.15690079018515757 -0.6146858631949188 -0.1894982202648364 -0.45963583345849296 0.6123615065512314
10004.863026300 -2.939396564714933 -0.4019324714160803 0.15586248802602023 -0.6157034499429065 -0.1888975961498138 -0.46053607931554374 0.6108465269983058
10004.896398877 -2.984274072010204 -0.40040375866314254 0.1533002571316429 -0.6186523851184837 -0.18810554639216584 -0.4619561587600598 0.6070272128886534
10004.929850235 -3.0277064782917016 -0.3956168602656838 0.1500379860381854 -0.623666670847318 -0.18659455941469102 -0.463779036230378 0.6009420601225065
10004.963138783 -3.0664488219654054 -0.3875073384548567 0.1460652862272202 -0.6297443341649691 -0.18505794544306278 -0.46590290406836915 0.5933886705997784
10004.996517536 -3.1078763661752324 -0.37961774805163884 0.14209471314088373 -0.63586880276724 -0.1841513114432576 -0.46734983834822436 0.5859550228106026
10005.029935774 -3.1550555351572984 -0.37137958518403713 0.13836935498361255 -0.6411524718923801 -0.18444377238455728 -0.4679565974777488 0.5795865987856281
10005.063256990 -3.1941253900239452 -0.3617036081686947 0.13605303468020458 -0.6449391179979208 -0.18655241421841245 -0.467626032421066 0.5749588025480419
10005.096635699 -3.2375718958898756 -0.35170718654296157 0.13640351817825147 -0.6466399880517579 -0.19037222191094913 -0.4665091973347998 0.5726991459563666
10005.130044956 -3.278146595733689 -0.34244041359846095 0.1396301513271775 -0.6465411433987883 -0.1957685403842411 -0.46457008469030453 0.5725677819256463
10005.163404688 -3.321178611112826 -0.3342060919654732 0.14587006601828287 -0.6449918249592939 -0.20224433636315386 -0.4618531364191783 0.5742599189604608
10005.196788556 -3.364331151923507 -0.32747437131771945 0.15290057108670832 -0.6421016032013565 -0.20932333835507322 -0.4585729811000846 0.577581242935673
10005.230187928 -3.4088314692000106 -0.32056006696551115 0.15848056381713607 -0.6390474790193199 -0.2162252752802368 -0.45496899325289236 0.5812642816030306
10005.263522941 -3.4469020481058488 -0.3119122807232371 0.1626292027302326 -0.6375461804934457 -0.22182389405785102 -0.4516530041936709 0.5833854571088157
10005.296874336 -3.482346639340804 -0.3039573307586755 0.16610702368522123 -0.6376083467449126 -0.22626576463927991 -0.4485336583957483 0.584017942532203
10005.330261066 -3.5158873237945065 -0.2978921525442601 0.1688796583815932 -0.6386554399508796 -0.22970298565928474 -0.4456395155340082 0.5837475392624567
10005.363570414 -3.551447370580094 -0.29174935263344437 0.16938600338204263 -0.6393205473749849 -0.23299308500250385 -0.44274393159097913 0.5839188908440353
10005.396937151 -3.584419386046906 -0.28768932009319875 0.169143725631706 -0.6384198031939782 -0.23678289717035397 -0.43904600426332685 0.5861677410415748
10005.430329027 -3.6181404692119075 -0.2843329838105974 0.16702949424404706 -0.6350709950462152 -0.24175201949536634 -0.43424194438580926 0.5913330077519384
10005.463685442 -3.651040851554575 -0.2835242773409086 0.1639366761811037 -0.6301333280320943 -0.24731451048647646 -0.4284289378857443 0.5985116264435677
10005.497040139 -3.68549490919368 -0.2825107426626205 0.15957692155707648 -0.6255101416170189 -0.2524455215048974 -0.42259302884985084 0.6053292107389884
10005.530404221 -3.720777797467398 -0.28175288758175604 0.1537813506258355 -0.6224053726565913 -0.25658214204802554 -0.41710202100894817 0.6105760071772454
10005.563783844 -3.754484323016842 -0.28202208851566446 0.14630774116299725 -0.6203313953151318 -0.25945891795548476 -0.4118945183213205 0.6149901915125137
10005.597142629 -3.7898724674664575 -0.2843970354853276 0.1372724826783005 -0.6189590413007481 -0.2609813758174532 -0.406963467474112 0.6189985159997846
10005.630556124 -3.8247617310986852 -0.28852033109688746 0.1278813724351519 -0.6181841600633107 -0.2613451097158572 -0.4024486022352541 0.6225610013752195
10005.663891396 -3.864409396794403 -0.2935885112207071 0.12017170807322684 -0.6177503647306477 -0.2609119307634166 -0.39850015132587446 0.6257052666021864
10005.697256484 -3.901150392754441 -0.30095603368966195 0.11487147795447257 -0.6169434963279999 -0.25970014754666143 -0.3947120601488915 0.6293956984885131
10005.730651282 -3.941176629160073 -0.3087430750018098 0.11264416214923553 -0.6161202807650301 -0.2576126963929656 -0.3913390297293232 0.6331550063749619
10005.763990961 -3.975193570542997 -0.3180790479910448 0.11460664591051135 -0.6163989596864751 -0.25494293071176666 -0.388636693075011 0.6356240597816026
10005.797370691 -4.015415341386154 -0.32588578882456876 0.11813285490889651 -0.6178473704743928 -0.25133878486131994 -0.3865317047170161 0.6369353839055192
10005.830779177 -4.054812732612888 -0.33201493569692403 0.12146152176971689 -0.6206720790880029 -0.24650990253853344 -0.3850409183618246 0.6369792220929199
10005.864140664 -4.0916485561193205 -0.33687095293329233 0.12395142643063375 -0.6254583272732933 -0.2409447566494707 -0.3844547999995826 0.6347771355719284
10005.897535216 -4.132414315490323 -0.3380408015841937 0.12578134622756862 -0.6316748675799695 -0.23478506863237705 -0.38490447846632214 0.6306436201783753
10005.931015709 -4.170769790399328 -0.34024182757839205 0.1267594812383052 -0.6375931046421267 -0.22861834145716095 -0.3859504392588809 0.6262994054747842
10005.964273934 -4.209214807744956 -0.3417935509048354 0.12671162874831343 -0.642047149531196 -0.22303447361949608 -0.38726937590983695 0.6229394126546705
10005.997631874 -4.247663412423111 -0.34489223142354963 0.1261383979752673 -0.6448777524853971 -0.21836321137518708 -0.38877331346134036 0.6207298148209
10006.031043627 -4.287786590075388 -0.3480086946028838 0.1249172308090485 -0.6465914117972577 -0.21464426588337132 -0.3904797366038996 0.6191711884569301
10006.064399794 -4.331668100257426 -0.3514886824490437 0.12356874593393265 -0.6473677056011881 -0.21166385551917896 -0.39252317005196496 0.6180930568965857
10006.097787200 -4.375379642914532 -0.3553083299433289 0.1207396019875154 -0.6474451912926571 -0.20918245999045856 -0.39486955129180845 0.6173616931483203
10006.131158873 -4.423546336626839 -0.3591653396784551 0.1170582112987572 -0.6470427090070596 -0.20708028690219968 -0.39745453742633247 0.6168333471664194
10006.164505626 -4.468425345023866 -0.3618744077534562 0.1117519220590395 -0.6461364261290844 -0.20520256794013056 -0.4000330550146096 0.6167440148356437
10006.197858807 -4.515909092244765 -0.3643540693148723 0.10584783127242305 -0.6446297571440269 -0.2036638396077154 -0.40231195805167724 0.6173480420713271
10006.231249245 -4.567919603673296 -0.36716786796514006 0.10089372861060524 -0.6426837523044945 -0.20259242598100216 -0.4038751755293746 0.6187073185683716
10006.264583418 -4.615256026808829 -0.3690329616448317 0.09662070069401052 -0.6401155589683063 -0.20214348029806173 -0.4049475098999016 0.6208120478579239
10006.298004396 -4.664678848229103 -0.3712494255913379 0.09513029557129121 -0.6370816330243093 -0.2019530107406881 -0.40538981560686943 0.6236995043433009
10006.331341103 -4.713755756372502 -0.37270089812534546 0.09788340474391408 -0.6344265171780865 -0.20237024093731587 -0.4055595289698522 0.6261555304762609
10006.364692070 -4.759304879757437 -0.3737812698706836 0.10364935065373444 -0.6320723886987306 -0.20320976818069425 -0.4055231510289988 0.6282843779214484
10006.398065182 -4.801575418021558 -0.37382952913421813 0.11040251234901464 -0.6300357950771794 -0.20401786785585593 -0.40525676684084083 0.6302369073981032
10006.431431296 -4.842863656331725 -0.3733444846161793 0.11656509824259814 -0.6288375924980399 -0.20483219949815612 -0.4048220502351446 0.6314476700039605
10006.464780529 -4.881816492602929 -0.3722416860823488 0.12152303765445413 -0.6284804820577297 -0.20576323131848237 -0.40436088314583535 0.6317958946458744
10006.498164140 -4.920464954227397 -0.3716412406016118 0.12506379995070346 -0.6278216673585211 -0.2071860551940861 -0.40379878025015326 0.6323451886404831
10006.531552585 -4.959313153656379 -0.3716053790457275 0.12795486848574789 -0.6258787614530017 -0.209481344754918 -0.40319101182182554 0.6339008993114148
10006.564888092 -4.999718835860862 -0.37271282294237496 0.13028077708091107 -0.6224934253782468 -0.21271523551610338 -0.402573419390291 0.6365444257399437
10006.598252832 -5.0391017753661655 -0.3736135396687449 0.13163308528865583 -0.6183553030238492 -0.21629742837614435 -0.4021229253056034 0.6396477895246842
10006.631629430 -5.077025631945113 -0.37479458693244927 0.13201178209434553 -0.614669904823802 -0.21954352449036618 -0.402176384198471 0.6420558425489873
10006.664997333 -5.118568922805802 -0.3762003194371701 0.13039305787097616 -0.6121245367600573 -0.22206831924676415 -0.40296316321874015 0.6431251061589413
10006.698344796 -5.160322967327042 -0.3785546292527542 0.12706425839449076 -0.6111940696100172 -0.22351951497233413 -0.40435665936918685 0.6426324981852921
10006.731723364 -5.203009633935086 -0.3805769864603743 0.12147000197687992 -0.6119222530252452 -0.22387861583485338 -0.4061820914934698 0.6406603079435846
10006.765084407 -5.246976728684182 -0.3826239650050042 0.11534149324957357 -0.614182145577707 -0.2233647156360454 -0.4081380442779055 0.6374259428948585
10006.798463537 -5.28942866653129 -0.3848451389337839 0.1089603289488295 -0.6172520426190098 -0.22238828097182478 -0.4099109382953545 0.6336532103878896
10006.831864247 -5.3331910686590795 -0.3881179785562513 0.10461050761063466 -0.6197366224377525 -0.2216756072262085 -0.4112038761160942 0.630632869613881
10006.865180734 -5.378434229087527 -0.39142040655631954 0.10251027798962692 -0.620986177585558 -0.2213765815921717 -0.41209874168218313 0.6289222555087423
10006.898533704 -5.4286759575594505 -0.3937830776194427 0.10374216810214255 -0.6228124123613399 -0.22028726423961928 -0.41313602581112524 0.6268148406024397
10006.931924248 -5.4724803478543596 -0.3977676524995102 0.10789486322343894 -0.6256967923626982 -0.218581895694692 -0.41492865917549043 0.6233455596187198
10006.965273310 -5.516346658872883 -0.4019877349879306 0.11440664097031693 -0.6294520742709556 -0.2159846313349032 -0.4171262599185915 0.6189882135464658
10006.998659990 -5.56109711223326 -0.40632343001742727 0.12084792460241928 -0.6336877258737353 -0.21243800877124072 -0.4193988322735252 0.6143407669965322
10007.032022212 -5.602313626317563 -0.41187351490291846 0.12626628588380634 -0.6378507525867054 -0.20867746476613627 -0.4216189256414746 0.6097848921253136
10007.065373900 -5.644821742969555 -0.416591322252872 0.13027448660179858 -0.6405841129219426 -0.20566942711190733 -0.42345880540346553 0.6066586529093091
10007.098770828 -5.683676395256849 -0.424283128787988 0.1326962177173625 -0.639971206038459 -0.2045099192715625 -0.4246275883083221 0.606880515100524
10007.132123595 -5.7202529183467306 -0.43130943881950157 0.1363755232152271 -0.6373566850288271 -0.20416137503480947 -0.42569470938831255 0.6089980323381682
10007.165480024 -5.75901335135586 -0.4376007074094813 0.13907629653854922 -0.6354073036648692 -0.20339071891788488 -0.42728953075017745 0.6101749182150147
10007.198875109 -5.793990021707717 -0.4451020555094626 0.14063052295633888 -0.6348659240005612 -0.20178430170279707 -0.429118727233363 0.6099880917418364
10007.232234479 -5.833064498482046 -0.4502168951801526 0.14030873787362153 -0.635458963454865 -0.19965336354524288 -0.4310470879800873 0.6087108082939111
